product_id,category,product_name,sku,price
PROD2167,Home & Kitchen,Bosch Premium Cookware Orange,HOM2181,491.72
PROD2168,Toys,Hasbro Classic Building Blocks Green,TOY7099,461.21
PROD2169,Home & Kitchen,Panasonic Eco Microwave Orange,HOM5313,350.22
PROD2170,Sports,Spalding Deluxe Yoga Mat Green,SPO3936,119.57
PROD2171,Clothing,Adidas Premium Jeans Black,CLO4214,160.86
PROD2172,Sports,Decathlon Ultra Gloves Orange,SPO1200,62.34
PROD2173,Books,Scholastic Premium Dictionary,BOO7623,437.57
PROD2174,Sports,Spalding Advanced Football White,SPO1544,335.92
PROD2175,Books,HarperCollins Deluxe Novel,BOO1864,158.31
PROD2176,Sports,Spalding Advanced Bat Red,SPO4025,227.97
PROD2177,Clothing,Puma Deluxe T-Shirt Black,CLO4198,253.65
PROD2178,Clothing,H&M Max Hoodie Silver,CLO1888,209.96
PROD2179,Electronics,Sony Premium Laptop White,ELE4031,288.4
PROD2180,Sports,Decathlon Ultra Running Shoes Purple,SPO9228,141.07
PROD2181,Books,RandomHouse Classic Encyclopedia,BOO8073,28.64
PROD2182,Electronics,Lenovo Classic Laptop Orange,ELE6492,499.67
PROD2183,Home & Kitchen,KitchenAid Advanced Toaster Black,HOM6490,196.26
PROD2184,Clothing,Zara Max Skirt Green,CLO1309,54.54
PROD2185,Electronics,HP Deluxe Tablet Yellow,ELE6348,331.99
PROD2186,Clothing,Adidas Pro Shorts Silver,CLO3262,254.15
PROD2187,Electronics,Lenovo Classic Tablet White,ELE3755,265.65
PROD2188,Home & Kitchen,Panasonic Eco Cookware Yellow,HOM5723,39.26
PROD2189,Home & Kitchen,KitchenAid Pro Coffee Maker Silver,HOM2565,102.98
PROD2190,Toys,Hasbro Eco Puzzle Orange,TOY2570,135.02
PROD2191,Books,Oxford Classic Manual,BOO5739,404.58
PROD2192,Toys,Hasbro Premium Puzzle Orange,TOY3513,382.65
PROD2193,Books,Oxford Pro Encyclopedia,BOO1447,197.91
PROD2194,Home & Kitchen,Tefal Ultra Blender Green,HOM7614,160.78
PROD2195,Electronics,Sony Pro Smartphone Silver,ELE7698,66.95
PROD2196,Sports,Decathlon Max Bat Black,SPO8870,383.46
PROD2197,Clothing,Zara Deluxe T-Shirt Yellow,CLO1600,231.57
PROD2198,Home & Kitchen,Philips Advanced Vacuum Black,HOM2689,332.39
PROD2199,Home & Kitchen,Philips Ultra Microwave Red,HOM6161,238.84
PROD2200,Electronics,Dell Pro Monitor Blue,ELE2235,138.05
PROD2201,Sports,Decathlon Premium Yoga Mat Orange,SPO5195,32.05
PROD2202,Home & Kitchen,Philips Classic Knife Set Black,HOM6238,364.19
PROD2203,Home & Kitchen,Panasonic Classic Blender Purple,HOM3321,18.52
PROD2204,Electronics,Dell Pro Laptop White,ELE1312,111.32
PROD2205,Home & Kitchen,Panasonic Advanced Toaster Blue,HOM2563,496.6
PROD2206,Books,HarperCollins Max Guide,BOO7583,227.62
PROD2207,Books,Oxford Eco Biography,BOO7953,132.84
PROD2208,Sports,Spalding Pro Helmet Green,SPO5093,315.56
PROD2209,Books,Scholastic Classic Manual,BOO4371,308.65
PROD2210,Books,Oxford Max Manual,BOO9508,484.94
PROD2211,Home & Kitchen,Panasonic Max Microwave Blue,HOM3304,227.64
PROD2212,Clothing,Nike Advanced Jeans Black,CLO3109,304.11
PROD2213,Books,Oxford Pro Novel,BOO3223,118.69
PROD2214,Sports,Wilson Eco Gloves Silver,SPO3238,306.19
PROD2215,Books,Penguin Eco Encyclopedia,BOO5552,355.47
PROD2216,Home & Kitchen,KitchenAid Advanced Toaster Red,HOM1612,199.63
PROD2217,Toys,Fisher-Price Premium Action Figure Green,TOY1516,484.99
PROD2218,Home & Kitchen,KitchenAid Classic Cookware White,HOM6234,309.36
PROD2219,Electronics,Lenovo Eco Speaker White,ELE4802,49.04
PROD2220,Sports,Spalding Premium Helmet Silver,SPO3137,408.83
PROD2221,Books,Oxford Deluxe Dictionary,BOO4017,205.24
PROD2222,Electronics,Sony Classic Monitor Gold,ELE3885,153.73
PROD2223,Books,RandomHouse Advanced Guide,BOO1773,7.13
PROD2224,Toys,Playmobil Ultra Action Figure Gold,TOY7102,195.73
PROD2225,Clothing,H&M Eco Hoodie Yellow,CLO7189,115.95
PROD2226,Toys,Hasbro Eco Toy Car Gold,TOY3291,216.18
PROD2227,Home & Kitchen,Panasonic Premium Microwave Gold,HOM1451,405.49
PROD2228,Home & Kitchen,KitchenAid Premium Coffee Maker Silver,HOM2566,178.54
PROD2229,Electronics,Sony Pro Laptop Gold,ELE1759,470.45
PROD2230,Electronics,HP Advanced Smartwatch Black,ELE2237,352.9
PROD2231,Home & Kitchen,Tefal Classic Knife Set Orange,HOM2865,280.48
PROD2232,Sports,UnderArmour Pro Gloves Blue,SPO4403,177.1
PROD2233,Home & Kitchen,Bosch Pro Vacuum Purple,HOM5194,463.1
PROD2234,Home & Kitchen,Tefal Classic Knife Set Blue,HOM9752,201.31
PROD2235,Books,HarperCollins Classic Encyclopedia,BOO6025,48.36
PROD2236,Toys,Mattel Max Action Figure Red,TOY4425,419.08
PROD2237,Sports,UnderArmour Max Running Shoes Purple,SPO4663,45.2
PROD2238,Books,RandomHouse Eco Encyclopedia,BOO2655,498.24
PROD2239,Clothing,Levis Classic Shorts Silver,CLO4152,303.27
PROD2240,Sports,UnderArmour Premium Football White,SPO4732,323.78
PROD2241,Books,Scholastic Deluxe Biography,BOO3855,151.18
PROD2242,Home & Kitchen,Tefal Premium Cookware Orange,HOM6957,394.47
PROD2243,Books,Penguin Advanced Novel,BOO3974,87.04
PROD2244,Electronics,Sony Eco Headphones Black,ELE9470,116.8
PROD2245,Sports,Reebok Pro Basketball Green,SPO7206,23.54
PROD2246,Home & Kitchen,KitchenAid Classic Lamp Purple,HOM2912,465.86
PROD2247,Toys,Mattel Max Puzzle Black,TOY4517,15.55
PROD2248,Books,HarperCollins Advanced Encyclopedia,BOO3593,144.04
PROD2249,Home & Kitchen,Bosch Deluxe Vacuum White,HOM4985,148.84
PROD2250,Sports,Spalding Ultra Basketball White,SPO5164,262.92
PROD2251,Electronics,Apple Classic Smartphone Silver,ELE6497,234.62
PROD2252,Electronics,Apple Classic Laptop Silver,ELE7745,153.66
PROD2253,Sports,Decathlon Ultra Yoga Mat Silver,SPO5641,282.91
PROD2254,Sports,UnderArmour Max Yoga Mat Blue,SPO6460,388.57
PROD2255,Books,RandomHouse Advanced Handbook,BOO3068,319.89
PROD2256,Home & Kitchen,KitchenAid Ultra Knife Set Green,HOM4548,409.07
PROD2257,Toys,Fisher-Price Ultra Doll Yellow,TOY5985,297.52
PROD2258,Sports,UnderArmour Pro Yoga Mat Orange,SPO4042,256.84
PROD2259,Sports,Spalding Eco Gloves Yellow,SPO9201,260.8
PROD2260,Clothing,Puma Pro Hoodie Blue,CLO7549,236.31
PROD2261,Electronics,HP Eco Headphones Silver,ELE5889,449.6
PROD2262,Clothing,Adidas Pro Sweater Green,CLO5881,127.0
PROD2263,Toys,Fisher-Price Deluxe Toy Car Purple,TOY8253,405.02
PROD2264,Sports,Spalding Ultra Tennis Racket Green,SPO8015,17.55
PROD2265,Books,Oxford Ultra Dictionary,BOO1081,31.51
PROD2266,Electronics,Samsung Premium Tablet Black,ELE3838,446.56
PROD2267,Clothing,Adidas Ultra Jeans Silver,CLO5320,399.98
PROD2268,Electronics,Lenovo Deluxe Monitor Blue,ELE9388,6.94
PROD2269,Clothing,Levis Ultra T-Shirt Black,CLO8045,40.55
PROD2270,Sports,Reebok Advanced Running Shoes Silver,SPO8035,245.71
PROD2271,Home & Kitchen,Philips Max Cookware Purple,HOM4167,478.1
PROD2272,Home & Kitchen,Philips Premium Cookware Green,HOM5384,431.5
PROD2273,Books,Penguin Max Handbook,BOO3848,328.65
PROD2274,Toys,Fisher-Price Classic Toy Car Blue,TOY1893,160.03
PROD2275,Electronics,Lenovo Advanced Tablet Gold,ELE6842,454.19
PROD2276,Toys,Fisher-Price Deluxe Action Figure Red,TOY5055,299.78
PROD2277,Clothing,Puma Premium Sweater Gold,CLO8164,405.43
PROD2278,Sports,Decathlon Max Running Shoes Red,SPO8435,408.86
PROD2279,Books,RandomHouse Premium Guide,BOO8758,467.44
PROD2280,Home & Kitchen,Philips Max Lamp Yellow,HOM4973,224.85
PROD2281,Home & Kitchen,Philips Classic Toaster Purple,HOM5533,56.12
PROD2282,Books,Oxford Premium Guide,BOO6906,466.13
PROD2283,Electronics,LG Premium Headphones Green,ELE3905,41.57
PROD2284,Toys,Hasbro Ultra Puzzle Silver,TOY8731,57.78
PROD2285,Clothing,Puma Premium T-Shirt Orange,CLO4801,353.22
PROD2286,Toys,Lego Classic Puzzle Gold,TOY6836,214.45
PROD2287,Home & Kitchen,Tefal Eco Vacuum Blue,HOM7631,30.78
PROD2288,Books,Scholastic Deluxe Novel,BOO2509,23.07
PROD2289,Home & Kitchen,KitchenAid Max Cookware Green,HOM6482,309.96
PROD2290,Sports,Reebok Max Yoga Mat Gold,SPO3909,89.26
PROD2291,Home & Kitchen,Panasonic Max Blender Blue,HOM7285,50.95
PROD2292,Clothing,Puma Classic T-Shirt Black,CLO7623,146.87
PROD2293,Electronics,LG Deluxe Tablet Gold,ELE7077,47.63
PROD2294,Electronics,HP Deluxe Monitor Green,ELE6447,486.01
PROD2295,Sports,UnderArmour Ultra Football Black,SPO2086,181.55
PROD2296,Clothing,Levis Premium Jeans Purple,CLO5382,425.36
PROD2297,Books,Penguin Eco Encyclopedia,BOO8994,214.32
PROD2298,Toys,Hasbro Eco Puzzle Yellow,TOY7391,143.26
PROD2299,Books,Scholastic Max Storybook,BOO3583,120.02
PROD2300,Toys,Fisher-Price Premium Action Figure Green,TOY7057,334.46
PROD2301,Electronics,LG Pro Tablet Black,ELE5035,261.9
PROD2302,Home & Kitchen,Bosch Premium Blender Purple,HOM9370,333.48
PROD2303,Home & Kitchen,KitchenAid Pro Cookware Black,HOM1992,366.55
PROD2304,Sports,Reebok Premium Bat Orange,SPO7824,492.54
PROD2305,Books,Oxford Deluxe Storybook,BOO7823,463.18
PROD2306,Clothing,Adidas Pro Shorts White,CLO5917,190.14
PROD2307,Toys,Lego Premium Plushie Orange,TOY2724,85.07
PROD2308,Home & Kitchen,Tefal Classic Cookware Silver,HOM5367,285.94
PROD2309,Sports,Decathlon Pro Gloves Yellow,SPO8745,58.9
PROD2310,Books,Oxford Classic Dictionary,BOO7053,389.2
PROD2311,Clothing,Adidas Max Skirt White,CLO4590,18.12
PROD2312,Electronics,LG Advanced Tablet Green,ELE5083,109.5
PROD2313,Clothing,Zara Pro Jeans Silver,CLO7624,120.9
PROD2314,Electronics,LG Classic Laptop White,ELE7076,125.68
PROD2315,Books,Scholastic Classic Encyclopedia,BOO3609,5.62
PROD2316,Clothing,Puma Classic Skirt Silver,CLO5727,468.72
PROD2317,Sports,Wilson Advanced Tennis Racket Orange,SPO8234,32.42
PROD2318,Books,Oxford Ultra Biography,BOO5436,310.51
PROD2319,Electronics,Lenovo Pro Speaker Gold,ELE7452,399.5
PROD2320,Sports,UnderArmour Eco Running Shoes Gold,SPO8115,293.89
PROD2321,Home & Kitchen,KitchenAid Ultra Microwave Blue,HOM6206,195.44
PROD2322,Sports,UnderArmour Eco Yoga Mat Blue,SPO4822,205.09
PROD2323,Home & Kitchen,Panasonic Premium Vacuum Black,HOM6538,177.25
PROD2324,Sports,UnderArmour Ultra Gloves White,SPO4414,361.07
PROD2325,Electronics,Dell Premium Monitor Yellow,ELE7680,360.23
PROD2326,Toys,Lego Classic Building Blocks White,TOY3085,478.84
PROD2327,Toys,Fisher-Price Max Plushie Green,TOY6555,308.64
PROD2328,Home & Kitchen,Tefal Advanced Vacuum Purple,HOM5093,325.56
PROD2329,Home & Kitchen,Bosch Pro Knife Set Silver,HOM3524,230.9
PROD2330,Clothing,Levis Advanced Jeans Purple,CLO5745,56.36
PROD2331,Sports,Decathlon Ultra Running Shoes Purple,SPO4318,229.94
PROD2332,Sports,Spalding Pro Yoga Mat Black,SPO7361,480.96
PROD2333,Sports,Decathlon Deluxe Running Shoes Red,SPO9091,435.18
PROD2334,Sports,Reebok Eco Tennis Racket Orange,SPO3469,382.86
PROD2335,Clothing,Levis Max Jeans Yellow,CLO5879,348.76
PROD2336,Home & Kitchen,Philips Ultra Coffee Maker Black,HOM2691,81.61
PROD2337,Toys,Fisher-Price Classic Lego Set Black,TOY6550,255.75
PROD2338,Clothing,Zara Eco Shorts Black,CLO8779,360.24
PROD2339,Electronics,Sony Deluxe Smartphone White,ELE2340,80.36
PROD2340,Clothing,H&M Max Skirt White,CLO3566,459.53
PROD2341,Clothing,Levis Max Sweater Black,CLO8498,397.43
PROD2342,Clothing,Zara Deluxe Shorts Black,CLO7854,406.83
PROD2343,Books,HarperCollins Max Manual,BOO4219,412.23
PROD2344,Electronics,Samsung Pro Tablet Gold,ELE9962,423.67
PROD2345,Home & Kitchen,Tefal Ultra Microwave Purple,HOM4679,191.18
PROD2346,Toys,Hasbro Deluxe Puzzle Silver,TOY6308,168.14
PROD2347,Toys,Fisher-Price Pro Board Game Purple,TOY5447,332.32
PROD2348,Home & Kitchen,Philips Classic Cookware Gold,HOM4481,418.62
PROD2349,Books,RandomHouse Ultra Manual,BOO5695,80.95
PROD2350,Toys,Lego Advanced Board Game Orange,TOY7730,242.19
PROD2351,Clothing,Nike Advanced Shorts Purple,CLO9987,406.97
PROD2352,Toys,Hasbro Advanced Lego Set Silver,TOY6382,278.94
PROD2353,Electronics,Apple Premium Laptop Yellow,ELE9195,333.57
PROD2354,Electronics,HP Deluxe Smartwatch Silver,ELE8031,134.08
PROD2355,Home & Kitchen,KitchenAid Premium Knife Set Green,HOM5036,43.73
PROD2356,Books,RandomHouse Classic Dictionary,BOO1428,463.07
PROD2357,Sports,Reebok Premium Football Black,SPO7765,124.51
PROD2358,Sports,Spalding Premium Football White,SPO2659,290.37
PROD2359,Books,Oxford Classic Encyclopedia,BOO7443,396.56
PROD2360,Toys,Hasbro Advanced Board Game Silver,TOY9821,447.8
PROD2361,Books,RandomHouse Premium Novel,BOO3410,243.39
PROD2362,Books,HarperCollins Advanced Encyclopedia,BOO5850,306.43
PROD2363,Toys,Fisher-Price Premium Lego Set Red,TOY8706,222.96
PROD2364,Electronics,Lenovo Eco Speaker Black,ELE4872,21.52
PROD2365,Clothing,H&M Pro Dress Yellow,CLO9951,7.9
PROD2366,Home & Kitchen,Panasonic Ultra Lamp Orange,HOM2264,185.1
PROD2367,Sports,Spalding Classic Tennis Racket Orange,SPO7803,322.34
PROD2368,Electronics,Lenovo Classic Monitor Purple,ELE2575,241.46
PROD2369,Books,RandomHouse Advanced Dictionary,BOO6807,118.35
PROD2370,Books,HarperCollins Max Biography,BOO4679,163.12
PROD2371,Sports,Wilson Deluxe Gloves White,SPO9193,305.72
PROD2372,Toys,Hasbro Eco Lego Set Black,TOY2364,63.63
PROD2373,Home & Kitchen,Bosch Deluxe Coffee Maker Yellow,HOM2663,359.96
PROD2374,Clothing,Zara Max T-Shirt Gold,CLO7449,197.35
PROD2375,Toys,Mattel Eco Toy Car Red,TOY9442,172.81
PROD2376,Sports,UnderArmour Deluxe Gloves Gold,SPO4223,199.63
PROD2377,Toys,Lego Premium Doll Red,TOY8567,406.68
PROD2378,Clothing,Zara Eco Sweater Green,CLO2448,280.86
PROD2379,Clothing,Levis Advanced Sweater White,CLO1478,98.05
PROD2380,Books,RandomHouse Advanced Guide,BOO5011,439.07
PROD2381,Toys,Playmobil Premium Board Game Blue,TOY1378,376.31
PROD2382,Electronics,HP Eco Laptop Black,ELE9144,199.61
PROD2383,Electronics,LG Premium Smartphone White,ELE4411,203.32
PROD2384,Toys,Mattel Eco Plushie Silver,TOY8765,410.71
PROD2385,Clothing,Nike Pro Shorts Blue,CLO3143,269.88
PROD2386,Home & Kitchen,KitchenAid Max Microwave Silver,HOM7218,300.01
PROD2387,Clothing,Nike Max Sweater Blue,CLO1965,12.71
PROD2388,Clothing,H&M Eco Skirt Green,CLO8725,469.64
PROD2389,Home & Kitchen,Panasonic Pro Cookware Blue,HOM3720,333.0
PROD2390,Sports,UnderArmour Eco Bat Red,SPO1066,316.05
PROD2391,Clothing,Puma Ultra Dress Silver,CLO2563,167.19
PROD2392,Home & Kitchen,KitchenAid Classic Lamp Gold,HOM5487,245.57
PROD2393,Toys,Hasbro Premium Board Game Gold,TOY9786,424.24
PROD2394,Home & Kitchen,KitchenAid Classic Toaster Gold,HOM7940,119.23
PROD2395,Electronics,LG Premium Smartwatch Blue,ELE8896,360.09
PROD2396,Home & Kitchen,KitchenAid Max Blender Yellow,HOM1312,129.02
PROD2397,Clothing,H&M Max Skirt Black,CLO3292,70.5
PROD2398,Sports,Spalding Deluxe Running Shoes Green,SPO7334,349.33
PROD2399,Toys,Lego Max Toy Car Gold,TOY5507,491.18
PROD2400,Home & Kitchen,KitchenAid Eco Microwave White,HOM4407,363.53
PROD2401,Clothing,Adidas Premium Dress Yellow,CLO2930,492.85
PROD2402,Sports,Decathlon Max Basketball Green,SPO3159,201.78
PROD2403,Home & Kitchen,Panasonic Eco Vacuum Yellow,HOM3006,374.94
PROD2404,Toys,Mattel Eco Building Blocks Black,TOY5677,482.61
PROD2405,Toys,Mattel Advanced Toy Car Gold,TOY7524,184.25
PROD2406,Electronics,Dell Ultra Speaker White,ELE4218,67.44
PROD2407,Toys,Hasbro Max Board Game Yellow,TOY5879,417.71
PROD2408,Sports,Spalding Premium Gloves Yellow,SPO8242,325.98
PROD2409,Clothing,Levis Classic Skirt Green,CLO7502,167.99
PROD2410,Toys,Fisher-Price Ultra Building Blocks Red,TOY4013,312.46
PROD2411,Toys,Fisher-Price Pro Building Blocks Yellow,TOY6297,90.95
PROD2412,Clothing,Levis Advanced Skirt Green,CLO5554,492.53
PROD2413,Clothing,Nike Eco Sweater Green,CLO3361,8.51
PROD2414,Sports,Reebok Classic Football Yellow,SPO3694,335.07
PROD2415,Toys,Fisher-Price Ultra Toy Car Gold,TOY7366,392.97
PROD2416,Sports,Decathlon Eco Yoga Mat Orange,SPO5858,399.15
PROD2417,Toys,Playmobil Max Board Game Blue,TOY6643,59.99
PROD2418,Home & Kitchen,Philips Eco Vacuum Yellow,HOM7643,386.51
PROD2419,Toys,Fisher-Price Max Puzzle Purple,TOY4360,32.41
PROD2420,Electronics,HP Max Camera Green,ELE4133,409.9
PROD2421,Electronics,LG Ultra Smartphone Blue,ELE2783,214.95
PROD2422,Electronics,Samsung Classic Speaker Gold,ELE8536,210.56
PROD2423,Electronics,Sony Max Speaker Blue,ELE3272,423.81
PROD2424,Sports,UnderArmour Advanced Basketball Yellow,SPO5924,232.54
PROD2425,Toys,Fisher-Price Advanced Action Figure Orange,TOY1185,283.11
PROD2426,Home & Kitchen,Bosch Eco Microwave Silver,HOM4526,394.95
PROD2427,Sports,Spalding Classic Helmet Gold,SPO7478,484.13
PROD2428,Clothing,H&M Premium T-Shirt Black,CLO5296,374.76
PROD2429,Toys,Lego Classic Toy Car Silver,TOY9284,315.27
PROD2430,Books,HarperCollins Advanced Handbook,BOO2309,45.54
PROD2431,Toys,Fisher-Price Eco Plushie Yellow,TOY2799,474.04
PROD2432,Sports,Reebok Eco Helmet Green,SPO3974,428.43
PROD2433,Electronics,LG Pro Headphones Blue,ELE7776,5.6
PROD2434,Books,RandomHouse Ultra Biography,BOO7279,337.93
PROD2435,Sports,UnderArmour Pro Football Gold,SPO5786,280.24
PROD2436,Toys,Hasbro Pro Building Blocks Red,TOY8539,74.27
PROD2437,Home & Kitchen,Panasonic Classic Lamp Green,HOM2448,383.07
PROD2438,Sports,Decathlon Classic Basketball Blue,SPO7717,267.77
PROD2439,Home & Kitchen,Panasonic Deluxe Microwave Gold,HOM8397,154.96
PROD2440,Books,HarperCollins Deluxe Dictionary,BOO1419,485.9
PROD2441,Clothing,H&M Eco Jeans Purple,CLO7745,416.94
PROD2442,Sports,Reebok Max Bat Black,SPO4673,314.12
PROD2443,Books,Oxford Deluxe Novel,BOO4579,383.26
PROD2444,Home & Kitchen,Panasonic Classic Lamp Gold,HOM6384,344.87
PROD2445,Books,RandomHouse Pro Biography,BOO4615,445.38
PROD2446,Electronics,LG Premium Smartphone Orange,ELE2817,355.9
PROD2447,Sports,UnderArmour Pro Football White,SPO1538,282.54
PROD2448,Electronics,Sony Ultra Headphones Green,ELE2718,205.42
PROD2449,Clothing,Adidas Classic Skirt White,CLO7383,68.29
PROD2450,Books,Scholastic Classic Novel,BOO2760,338.56
PROD2451,Books,HarperCollins Advanced Storybook,BOO3782,112.94
PROD2452,Books,Oxford Advanced Manual,BOO6732,35.37
PROD2453,Books,Penguin Pro Novel,BOO1451,334.33
PROD2454,Clothing,H&M Classic Jeans Yellow,CLO2861,266.97
PROD2455,Home & Kitchen,Bosch Eco Coffee Maker White,HOM7575,249.43
PROD2456,Toys,Hasbro Advanced Building Blocks Green,TOY5045,445.04
PROD2457,Clothing,Adidas Eco Shorts Red,CLO5458,489.62
PROD2458,Home & Kitchen,KitchenAid Max Microwave Purple,HOM1555,474.6
PROD2459,Sports,Wilson Max Yoga Mat Purple,SPO2332,126.28
PROD2460,Home & Kitchen,Philips Max Lamp Purple,HOM4189,495.97
PROD2461,Sports,Spalding Eco Running Shoes Orange,SPO4709,428.76
PROD2462,Home & Kitchen,Philips Deluxe Vacuum Gold,HOM4794,469.65
PROD2463,Books,Scholastic Deluxe Novel,BOO5459,484.87
PROD2464,Clothing,Adidas Deluxe Skirt Orange,CLO5454,363.7
PROD2465,Home & Kitchen,Bosch Classic Cookware White,HOM4529,39.75
PROD2466,Toys,Mattel Deluxe Toy Car Silver,TOY8802,73.56
PROD2467,Toys,Hasbro Deluxe Plushie Red,TOY7869,493.97
PROD2468,Electronics,Samsung Ultra Tablet Purple,ELE8897,387.19
PROD2469,Home & Kitchen,Philips Classic Knife Set Green,HOM4360,267.5
PROD2470,Clothing,Nike Ultra Dress White,CLO5483,72.43
PROD2471,Books,Penguin Ultra Dictionary,BOO9740,74.16
PROD2472,Electronics,Samsung Premium Monitor Red,ELE2644,208.28
PROD2473,Home & Kitchen,KitchenAid Eco Vacuum Orange,HOM5611,376.57
PROD2474,Books,Penguin Advanced Novel,BOO1746,265.5
PROD2475,Clothing,Adidas Max T-Shirt Red,CLO9937,492.1
PROD2476,Clothing,H&M Eco Dress Yellow,CLO5346,411.86
PROD2477,Electronics,LG Ultra Headphones Purple,ELE2451,65.17
PROD2478,Electronics,Apple Advanced Headphones Black,ELE2017,195.28
PROD2479,Home & Kitchen,Bosch Deluxe Vacuum Red,HOM2165,320.85
PROD2480,Books,RandomHouse Eco Encyclopedia,BOO8113,315.55
PROD2481,Toys,Fisher-Price Classic Board Game Orange,TOY9087,360.3
PROD2482,Books,Oxford Pro Guide,BOO4547,415.09
PROD2483,Clothing,Puma Pro Skirt Red,CLO1617,81.99
PROD2484,Clothing,Levis Advanced Hoodie Red,CLO2210,209.66
PROD2485,Home & Kitchen,Panasonic Ultra Vacuum Black,HOM5113,383.47
PROD2486,Toys,Lego Pro Toy Car White,TOY9919,346.69
PROD2487,Sports,Wilson Ultra Basketball Blue,SPO2493,221.0
PROD2488,Home & Kitchen,Tefal Max Cookware Gold,HOM2699,123.17
PROD2489,Clothing,Zara Advanced T-Shirt Green,CLO7561,255.84
PROD2490,Clothing,Zara Max Dress Black,CLO1170,161.85
PROD2491,Books,Oxford Classic Manual,BOO5635,314.71
PROD2492,Toys,Fisher-Price Max Lego Set Black,TOY2360,297.57
PROD2493,Books,HarperCollins Advanced Novel,BOO1408,209.84
PROD2494,Books,HarperCollins Deluxe Manual,BOO1779,233.91
PROD2495,Home & Kitchen,Tefal Premium Microwave White,HOM6104,140.59
PROD2496,Books,HarperCollins Premium Novel,BOO3646,419.12
PROD2497,Electronics,HP Premium Monitor Silver,ELE1633,77.93
PROD2498,Electronics,HP Premium Headphones Yellow,ELE3466,391.87
PROD2499,Books,RandomHouse Classic Novel,BOO9677,334.88
PROD2500,Toys,Playmobil Pro Building Blocks Red,TOY7835,357.94
PROD2501,Books,HarperCollins Advanced Guide,BOO7832,368.42
PROD2502,Clothing,Adidas Pro Sweater Black,CLO2950,331.0
PROD2503,Clothing,Zara Classic T-Shirt Orange,CLO7622,488.87
PROD2504,Toys,Fisher-Price Max Toy Car White,TOY9917,74.26
PROD2505,Home & Kitchen,Panasonic Ultra Lamp White,HOM1540,450.35
PROD2506,Electronics,Dell Premium Smartwatch Blue,ELE2185,78.85
PROD2507,Electronics,HP Premium Monitor Yellow,ELE1648,444.0
PROD2508,Home & Kitchen,KitchenAid Premium Knife Set Silver,HOM5037,403.5
PROD2509,Books,Scholastic Max Manual,BOO5783,403.5
PROD2510,Toys,Hasbro Premium Doll Yellow,TOY3365,456.2
PROD2511,Sports,UnderArmour Pro Tennis Racket Blue,SPO2998,91.53
PROD2512,Sports,Spalding Max Basketball Blue,SPO4286,444.59
PROD2513,Books,Scholastic Premium Novel,BOO5224,124.0
PROD2514,Home & Kitchen,Bosch Premium Lamp Purple,HOM9223,293.67
PROD2515,Toys,Playmobil Deluxe Action Figure Purple,TOY6392,304.48
PROD2516,Electronics,Lenovo Eco Headphones White,ELE5953,314.19
PROD2517,Electronics,Lenovo Pro Camera Yellow,ELE5278,163.83
PROD2518,Books,Scholastic Advanced Guide,BOO3554,430.74
PROD2519,Clothing,H&M Classic Sweater Gold,CLO1981,468.46
PROD2520,Home & Kitchen,KitchenAid Classic Vacuum Blue,HOM4432,159.95
PROD2521,Sports,Spalding Eco Tennis Racket Gold,SPO6230,453.96
PROD2522,Home & Kitchen,Panasonic Ultra Coffee Maker Green,HOM4235,210.16
PROD2523,Books,Penguin Ultra Encyclopedia,BOO2223,132.35
PROD2524,Home & Kitchen,Tefal Ultra Lamp Silver,HOM7970,154.14
PROD2525,Electronics,Sony Advanced Speaker Red,ELE2005,262.52
PROD2526,Books,Penguin Premium Encyclopedia,BOO8832,381.26
PROD2527,Electronics,Apple Deluxe Smartphone Purple,ELE2575,127.91
PROD2528,Toys,Mattel Advanced Plushie Black,TOY8957,461.29
PROD2529,Toys,Mattel Ultra Action Figure Purple,TOY2633,316.75
PROD2530,Clothing,Zara Eco Sweater Yellow,CLO4365,384.54
PROD2531,Home & Kitchen,Philips Eco Toaster Black,HOM9905,366.17
PROD2532,Toys,Fisher-Price Deluxe Action Figure White,TOY7261,220.33
PROD2533,Home & Kitchen,Tefal Advanced Toaster Yellow,HOM1962,60.92
PROD2534,Electronics,Samsung Deluxe Speaker Gold,ELE2308,486.14
PROD2535,Books,Penguin Max Storybook,BOO6307,62.49
PROD2536,Toys,Fisher-Price Premium Doll Gold,TOY8873,158.01
PROD2537,Books,Scholastic Max Novel,BOO2620,485.69
PROD2538,Toys,Lego Classic Board Game Red,TOY2415,114.29
PROD2539,Home & Kitchen,Tefal Premium Microwave Silver,HOM9118,215.91
PROD2540,Toys,Fisher-Price Advanced Plushie Green,TOY2900,17.03
PROD2541,Sports,Spalding Deluxe Basketball Orange,SPO4330,355.23
PROD2542,Toys,Playmobil Classic Lego Set Silver,TOY3215,17.14
PROD2543,Electronics,Lenovo Ultra Tablet Red,ELE2601,283.15
PROD2544,Clothing,Levis Deluxe Dress Green,CLO6069,242.06
PROD2545,Electronics,Sony Classic Tablet Green,ELE1265,421.25
PROD2546,Books,Oxford Deluxe Guide,BOO3217,162.05
PROD2547,Home & Kitchen,Philips Max Coffee Maker Orange,HOM5971,177.12
PROD2548,Home & Kitchen,Tefal Eco Cookware Green,HOM8601,339.03
PROD2549,Toys,Lego Max Building Blocks Orange,TOY1070,391.96
PROD2550,Home & Kitchen,Panasonic Ultra Blender Orange,HOM3647,32.61
